Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Low income,LIC,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.00169805120638959,0.00267976759932175,0.00211605249599708,0.00246451301429119,0.00542775094929431,0.00295727294838051,0.00351180326274562,0.00620606280795755,0.0138092125455822,0.00752130278971759,0.0154053883919108,0.0913038496884996,0.109686177672747,0.0933380330690007,0.0796368615328935,0.0607103489567838,0.0744055866196165,0.180905634560759,0.248070973176216,0.143492776488751,0.0665206825412398,0.150531890108013,..,..,..
Low income,LIC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.4067500728394,38.0654961542963,40.8096942850662,..,46.8931727906657,43.2893656820916,..,..,..,..
Low income,LIC,Compensation of employees (current LCU),GC.XPN.COMP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Compulsory education, duration (years)",SE.COM.DURS,8,8.5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,..
Low income,LIC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,28.3942550822423,30.9660393288866,28.858996669401,30.7343135749015,31.7678951606957,30.5159386644707,29.819257538381,29.3860694279557,26.4188269251411,24.6441862782426,23.9415998242365,23.7616543274932,27.7883983224501,24.0705842710492,26.2001892628629,31.2518772045077,27.7006821255904,25.6230229885763,..,..
Low income,LIC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,16.852011446278,23.2147787973516,21.5548002215323,19.6281626935483,21.7824596086699,23.8807477500018,30.3683189181461,27.9417627897541,26.3024661309351,27.8234886075648,26.0902480705767,29.6578616762864,23.798819193483,27.1694789536018,24.5861313438708,27.4567806266248,26.4944128214458,21.257364535921,..,..
Low income,LIC,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,21.3265386863426,..,..,..,..,..,..,..,..,..,26.4930364237231,..,..,..,..,..,..,..,..,..,..,33.0745575650224,..,..,..
Low income,LIC,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,49.9207810846017,49.823202429058,49.2428586265701,48.7484454891289,48.6500049975323,48.4417057373335,47.6287386499868,46.8403237899348,46.0998244343378,45.1591693516179,44.459908400521,43.2068452861965,42.4904473723735,41.6976700916304,40.8018093321301,39.5725910069913,38.4808029846468,37.412754735491,36.2726026149413,35.0712845457334,34.0073667801374,32.2209182185511,31.1507337930894,30.6857672326995,..
Low income,LIC,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,19.0630205475646,18.8398970262748,18.6836211563276,18.5479757045146,18.2555789458365,18.0073299575688,17.7050957987903,17.4482811702191,17.079635207642,16.8756430200135,16.5575549998422,16.1864194302742,16.0937199300775,15.8118866985661,15.4233792524185,15.1446705185495,15.0174732639241,14.8774011954467,14.88498638355,14.715801014694,15.3553285810059,15.0318056723781,14.9108368485932,15.1046741415502,..
Low income,LIC,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,32.7683481598454,32.5784360150507,32.1984156959659,31.865491731784,31.6279349391662,31.3658556944154,30.7778088655882,30.2444414819948,29.6946369000192,29.1279461134687,28.631776958916,27.897975512271,27.5520443784001,27.0690141542412,26.4422108203708,25.7704914738366,25.1875832532341,24.6077755438193,24.084263507228,23.4374099773201,23.285473296656,22.331363609272,21.75315062689,21.8312872542357,..
Low income,LIC,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Control of Corruption: Number of Sources,CC.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Control of Corruption: Standard Error,CC.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of social safety net programs in richest quintile (% of population),per_sa_allsa.cov_q5_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,..,..,..,..,..,3.2,3.19047619047619,3.21428571428571,3.23809523809524,3.22727272727273,3.27272727272727,3.36363636363636,3.3695652173913,3.3695652173913,3.39130434782609,3.39130434782609,3.34782608695652,3.29166666666667,3.39130434782609,3.29166666666667,3.3125,3.30434782608696,3.29166666666667,3.29166666666667,..
Low income,LIC,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,..,..,..,..,..,3.075,3,3.02380952380952,3,3.02272727272727,2.93181818181818,2.93181818181818,2.95652173913043,2.97826086956522,2.97826086956522,2.95652173913043,2.93478260869565,2.83333333333333,2.8695652173913,2.70833333333333,2.70833333333333,2.78260869565217,2.77083333333333,2.72916666666667,..
Low income,LIC,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,..,..,..,..,3.125,3.04761904761905,3.07142857142857,3.14285714285714,3.13636363636364,3.15909090909091,3.20454545454545,3.08695652173913,3.08695652173913,3.15217391304348,3.1304347826087,2.93478260869565,2.83333333333333,2.84782608695652,2.8125,2.85416666666667,2.82608695652174,2.83333333333333,2.8125,..
Low income,LIC,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,3.325,3.30476190476191,3.32539682539682,3.36190476190476,3.37121212121212,3.38636363636364,3.36363636363636,3.2463768115942,3.20289855072464,3.19565202898551,3.10869565217391,2.99275347826087,2.91666666666667,2.96376811594203,2.92361109722222,2.92361111111111,2.93478260869565,2.89583333333333,2.89583333333333,..
Low income,LIC,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,..,..,..,..,..,3.225,3.16666666666667,3.19047619047619,3.21428571428571,3.25,3.25,3.29545454545455,3.23913043478261,3.21739130434783,3.21739130434783,3.26086956521739,3.26086956521739,3.20833333333333,3.19565217391304,3.125,3.10416666666667,3.10869565217391,3.02083333333333,3.04166666666667,..
Low income,LIC,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,..,..,..,..,..,3.275,3.26190476190476,3.30952380952381,3.26190476190476,3.29545454545455,3.38636363636364,3.45454545454545,3.32608695652174,3.32608695652174,3.26086956521739,3.21739130434783,3.17391304347826,3.14583333333333,3.21739130434783,3.25,3.27083333333333,3.26086956521739,3.25,3.1875,..
Low income,LIC,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,..,..,..,..,..,2.825,2.85714285714286,2.85714285714286,2.76190476190476,2.75,2.72727272727273,2.72727272727273,2.69565217391304,2.69565217391304,2.69565217391304,2.67391304347826,2.58695652173913,2.5625,2.58695652173913,2.54166666666667,2.47916666666667,2.5,2.47916666666667,2.47916666666667,..
Low income,LIC,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,..,..,..,..,..,3.3,3.30952380952381,3.35714285714286,3.4047619047619,3.38636363636364,3.40909090909091,3.36363636363636,3.21739130434783,3.15217391304348,3.02173913043478,2.93478260869565,2.89130434782609,2.8125,2.8695652173913,2.85416666666667,2.8125,2.80434782608696,2.75,2.75,..
Low income,LIC,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..,3.1,3.02380952380952,3.02380952380952,3.02380952380952,2.97727272727273,3.02272727272727,3.04545454545455,3,2.97826086956522,2.97826086956522,2.93478260869565,2.8695652173913,2.83333333333333,2.91304347826087,2.89583333333333,2.9375,2.97826086956522,2.91666666666667,2.9375,..
Low income,LIC,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,3.55,3.54761904761905,3.54761904761905,3.54761904761905,3.59090909090909,3.59090909090909,3.52272727272727,3.43478260869565,3.3695652173913,3.41304347826087,3.26086956521739,3.15217391304348,3.10416666666667,3.17391304347826,3.10416666666667,3.10416666666667,3.17391304347826,3.10416666666667,3.125,..
Low income,LIC,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,3.12,3.06190476190476,3.08571428571429,3.09047619047619,3.07727272727273,3.12727272727273,3.17727272727273,3.11304347826087,3.08695652173913,3.09130434782609,3.09130434782609,3.05217391304348,3,3.06086956521739,3.05,3.075,3.07826086956522,3.05833333333333,3.05416666666667,..
Low income,LIC,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,..,..,..,..,..,3,2.88095238095238,2.9047619047619,2.9047619047619,2.88636363636364,2.97727272727273,3.11363636363636,3.02173913043478,2.93478260869565,3.02173913043478,3.10869565217391,3.02173913043478,2.9375,2.97826086956522,3,3.04166666666667,3.02173913043478,3.02083333333333,3.02083333333333,..
Low income,LIC,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..,2.775,2.73809523809524,2.73809523809524,2.71428571428571,2.70454545454545,2.70454545454545,2.72727272727273,2.58695652173913,2.56521739130435,2.52173913043478,2.5,2.52173913043478,2.45833333333333,2.52173913043478,2.45833333333333,2.47916666666667,2.45652173913043,2.33333333333333,2.33333333333333,..
Low income,LIC,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,2.92,2.88571428571429,2.88571428571429,2.88095238095238,2.89090909090909,2.90454545454546,2.91818181818182,2.81304347826087,2.8,2.81304347826087,2.77826086956522,2.76521739130435,2.69166666666667,2.73478260869565,2.69166666666667,2.69166666666667,2.67391304347826,2.60416666666667,2.5625,..
Low income,LIC,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,..,..,..,..,..,3.025,3.02380952380952,3.04761904761905,3.07142857142857,3.11363636363636,3.13636363636364,3.13636363636364,3.02173913043478,3.04347826086957,3.10869565217391,3.04347826086957,2.95652173913043,2.83333333333333,2.8695652173913,2.83333333333333,2.83333333333333,2.78260869565217,2.70833333333333,2.625,..
Low income,LIC,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,..,..,..,..,..,2.875,2.83333333333333,2.85714285714286,2.80952380952381,2.84090909090909,2.86363636363636,2.81818181818182,2.73913043478261,2.73913043478261,2.71739130434783,2.67391304347826,2.67391304347826,2.60416666666667,2.65217391304348,2.625,2.64583333333333,2.65217391304348,2.60416666666667,2.58333333333333,..
Low income,LIC,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,..,..,..,..,..,3.025,3,2.97619047619048,3.02380952380952,3,2.97727272727273,2.90909090909091,2.84782608695652,2.82608695652174,2.80434782608696,2.80434782608696,2.84782608695652,2.79166666666667,2.80434782608696,2.8125,2.8125,2.82608695652174,2.8125,2.83333333333333,..
